race_id,season_year,round_number,race_name,race_date,circuit_id,race_url
543,1993,11,Hungarian Grand Prix,1993-08-15,hungaroring,https://en.wikipedia.org/wiki/1993_Hungarian_Grand_Prix
544,1993,12,Belgian Grand Prix,1993-08-29,spa,https://en.wikipedia.org/wiki/1993_Belgian_Grand_Prix
545,1993,13,Italian Grand Prix,1993-09-12,monza,https://en.wikipedia.org/wiki/1993_Italian_Grand_Prix
546,1993,14,Portuguese Grand Prix,1993-09-26,estoril,https://en.wikipedia.org/wiki/1993_Portuguese_Grand_Prix
547,1993,15,Japanese Grand Prix,1993-10-24,suzuka,https://en.wikipedia.org/wiki/1993_Japanese_Grand_Prix
548,1993,16,Australian Grand Prix,1993-11-07,adelaide,https://en.wikipedia.org/wiki/1993_Australian_Grand_Prix
549,1994,1,Brazilian Grand Prix,1994-03-27,interlagos,https://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix
550,1994,2,Pacific Grand Prix,1994-04-17,okayama,https://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix
551,1994,3,San Marino Grand Prix,1994-05-01,imola,https://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix
552,1994,4,Monaco Grand Prix,1994-05-15,monaco,https://en.wikipedia.org/wiki/1994_Monaco_Grand_Prix
553,1994,5,Spanish Grand Prix,1994-05-29,catalunya,https://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix
554,1994,6,Canadian Grand Prix,1994-06-12,villeneuve,https://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix
555,1994,7,French Grand Prix,1994-07-03,magny_cours,https://en.wikipedia.org/wiki/1994_French_Grand_Prix
556,1994,8,British Grand Prix,1994-07-10,silverstone,https://en.wikipedia.org/wiki/1994_British_Grand_Prix
557,1994,9,German Grand Prix,1994-07-31,hockenheimring,https://en.wikipedia.org/wiki/1994_German_Grand_Prix
558,1994,10,Hungarian Grand Prix,1994-08-14,hungaroring,https://en.wikipedia.org/wiki/1994_Hungarian_Grand_Prix
559,1994,11,Belgian Grand Prix,1994-08-28,spa,https://en.wikipedia.org/wiki/1994_Belgian_Grand_Prix
560,1994,12,Italian Grand Prix,1994-09-11,monza,https://en.wikipedia.org/wiki/1994_Italian_Grand_Prix
561,1994,13,Portuguese Grand Prix,1994-09-25,estoril,https://en.wikipedia.org/wiki/1994_Portuguese_Grand_Prix
562,1994,14,European Grand Prix,1994-10-16,jerez,https://en.wikipedia.org/wiki/1994_European_Grand_Prix
563,1994,15,Japanese Grand Prix,1994-11-06,suzuka,https://en.wikipedia.org/wiki/1994_Japanese_Grand_Prix
564,1994,16,Australian Grand Prix,1994-11-13,adelaide,https://en.wikipedia.org/wiki/1994_Australian_Grand_Prix
565,1995,1,Brazilian Grand Prix,1995-03-26,interlagos,https://en.wikipedia.org/wiki/1995_Brazilian_Grand_Prix
566,1995,2,Argentine Grand Prix,1995-04-09,galvez,https://en.wikipedia.org/wiki/1995_Argentine_Grand_Prix
567,1995,3,San Marino Grand Prix,1995-04-30,imola,https://en.wikipedia.org/wiki/1995_San_Marino_Grand_Prix
568,1995,4,Spanish Grand Prix,1995-05-14,catalunya,https://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix
569,1995,5,Monaco Grand Prix,1995-05-28,monaco,https://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix
570,1995,6,Canadian Grand Prix,1995-06-11,villeneuve,https://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix
571,1995,7,French Grand Prix,1995-07-02,magny_cours,https://en.wikipedia.org/wiki/1995_French_Grand_Prix
572,1995,8,British Grand Prix,1995-07-16,silverstone,https://en.wikipedia.org/wiki/1995_British_Grand_Prix
573,1995,9,German Grand Prix,1995-07-30,hockenheimring,https://en.wikipedia.org/wiki/1995_German_Grand_Prix
574,1995,10,Hungarian Grand Prix,1995-08-13,hungaroring,https://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix
575,1995,11,Belgian Grand Prix,1995-08-27,spa,https://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix
576,1995,12,Italian Grand Prix,1995-09-10,monza,https://en.wikipedia.org/wiki/1995_Italian_Grand_Prix
577,1995,13,Portuguese Grand Prix,1995-09-24,estoril,https://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix
578,1995,14,European Grand Prix,1995-10-01,nurburgring,https://en.wikipedia.org/wiki/1995_European_Grand_Prix
579,1995,15,Pacific Grand Prix,1995-10-22,okayama,https://en.wikipedia.org/wiki/1995_Pacific_Grand_Prix
580,1995,16,Japanese Grand Prix,1995-10-29,suzuka,https://en.wikipedia.org/wiki/1995_Japanese_Grand_Prix
581,1995,17,Australian Grand Prix,1995-11-12,adelaide,https://en.wikipedia.org/wiki/1995_Australian_Grand_Prix
582,1996,1,Australian Grand Prix,1996-03-10,albert_park,https://en.wikipedia.org/wiki/1996_Australian_Grand_Prix
583,1996,2,Brazilian Grand Prix,1996-03-31,interlagos,https://en.wikipedia.org/wiki/1996_Brazilian_Grand_Prix
584,1996,3,Argentine Grand Prix,1996-04-07,galvez,https://en.wikipedia.org/wiki/1996_Argentine_Grand_Prix
585,1996,4,European Grand Prix,1996-04-28,nurburgring,https://en.wikipedia.org/wiki/1996_European_Grand_Prix
586,1996,5,San Marino Grand Prix,1996-05-05,imola,https://en.wikipedia.org/wiki/1996_San_Marino_Grand_Prix
587,1996,6,Monaco Grand Prix,1996-05-19,monaco,https://en.wikipedia.org/wiki/1996_Monaco_Grand_Prix
588,1996,7,Spanish Grand Prix,1996-06-02,catalunya,https://en.wikipedia.org/wiki/1996_Spanish_Grand_Prix
589,1996,8,Canadian Grand Prix,1996-06-16,villeneuve,https://en.wikipedia.org/wiki/1996_Canadian_Grand_Prix
590,1996,9,French Grand Prix,1996-06-30,magny_cours,https://en.wikipedia.org/wiki/1996_French_Grand_Prix
591,1996,10,British Grand Prix,1996-07-14,silverstone,https://en.wikipedia.org/wiki/1996_British_Grand_Prix
592,1996,11,German Grand Prix,1996-07-28,hockenheimring,https://en.wikipedia.org/wiki/1996_German_Grand_Prix
593,1996,12,Hungarian Grand Prix,1996-08-11,hungaroring,https://en.wikipedia.org/wiki/1996_Hungarian_Grand_Prix
594,1996,13,Belgian Grand Prix,1996-08-25,spa,https://en.wikipedia.org/wiki/1996_Belgian_Grand_Prix
595,1996,14,Italian Grand Prix,1996-09-08,monza,https://en.wikipedia.org/wiki/1996_Italian_Grand_Prix
596,1996,15,Portuguese Grand Prix,1996-09-22,estoril,https://en.wikipedia.org/wiki/1996_Portuguese_Grand_Prix
597,1996,16,Japanese Grand Prix,1996-10-13,suzuka,https://en.wikipedia.org/wiki/1996_Japanese_Grand_Prix
598,1997,1,Australian Grand Prix,1997-03-09,albert_park,https://en.wikipedia.org/wiki/1997_Australian_Grand_Prix
599,1997,2,Brazilian Grand Prix,1997-03-30,interlagos,https://en.wikipedia.org/wiki/1997_Brazilian_Grand_Prix
600,1997,3,Argentine Grand Prix,1997-04-13,galvez,https://en.wikipedia.org/wiki/1997_Argentine_Grand_Prix
601,1997,4,San Marino Grand Prix,1997-04-27,imola,https://en.wikipedia.org/wiki/1997_San_Marino_Grand_Prix
602,1997,5,Monaco Grand Prix,1997-05-11,monaco,https://en.wikipedia.org/wiki/1997_Monaco_Grand_Prix
603,1997,6,Spanish Grand Prix,1997-05-25,catalunya,https://en.wikipedia.org/wiki/1997_Spanish_Grand_Prix
604,1997,7,Canadian Grand Prix,1997-06-15,villeneuve,https://en.wikipedia.org/wiki/1997_Canadian_Grand_Prix
605,1997,8,French Grand Prix,1997-06-29,magny_cours,https://en.wikipedia.org/wiki/1997_French_Grand_Prix
606,1997,9,British Grand Prix,1997-07-13,silverstone,https://en.wikipedia.org/wiki/1997_British_Grand_Prix
607,1997,10,German Grand Prix,1997-07-27,hockenheimring,https://en.wikipedia.org/wiki/1997_German_Grand_Prix
608,1997,11,Hungarian Grand Prix,1997-08-10,hungaroring,https://en.wikipedia.org/wiki/1997_Hungarian_Grand_Prix
609,1997,12,Belgian Grand Prix,1997-08-24,spa,https://en.wikipedia.org/wiki/1997_Belgian_Grand_Prix
610,1997,13,Italian Grand Prix,1997-09-07,monza,https://en.wikipedia.org/wiki/1997_Italian_Grand_Prix
611,1997,14,Austrian Grand Prix,1997-09-21,red_bull_ring,https://en.wikipedia.org/wiki/1997_Austrian_Grand_Prix
612,1997,15,Luxembourg Grand Prix,1997-09-28,nurburgring,https://en.wikipedia.org/wiki/1997_Luxembourg_Grand_Prix
613,1997,16,Japanese Grand Prix,1997-10-12,suzuka,https://en.wikipedia.org/wiki/1997_Japanese_Grand_Prix
614,1997,17,European Grand Prix,1997-10-26,jerez,https://en.wikipedia.org/wiki/1997_European_Grand_Prix
615,1998,1,Australian Grand Prix,1998-03-08,albert_park,https://en.wikipedia.org/wiki/1998_Australian_Grand_Prix
616,1998,2,Brazilian Grand Prix,1998-03-29,interlagos,https://en.wikipedia.org/wiki/1998_Brazilian_Grand_Prix
617,1998,3,Argentine Grand Prix,1998-04-12,galvez,https://en.wikipedia.org/wiki/1998_Argentine_Grand_Prix
618,1998,4,San Marino Grand Prix,1998-04-26,imola,https://en.wikipedia.org/wiki/1998_San_Marino_Grand_Prix
619,1998,5,Spanish Grand Prix,1998-05-10,catalunya,https://en.wikipedia.org/wiki/1998_Spanish_Grand_Prix
620,1998,6,Monaco Grand Prix,1998-05-24,monaco,https://en.wikipedia.org/wiki/1998_Monaco_Grand_Prix
621,1998,7,Canadian Grand Prix,1998-06-07,villeneuve,https://en.wikipedia.org/wiki/1998_Canadian_Grand_Prix
622,1998,8,French Grand Prix,1998-06-28,magny_cours,https://en.wikipedia.org/wiki/1998_French_Grand_Prix
623,1998,9,British Grand Prix,1998-07-12,silverstone,https://en.wikipedia.org/wiki/1998_British_Grand_Prix
624,1998,10,Austrian Grand Prix,1998-07-26,red_bull_ring,https://en.wikipedia.org/wiki/1998_Austrian_Grand_Prix
625,1998,11,German Grand Prix,1998-08-02,hockenheimring,https://en.wikipedia.org/wiki/1998_German_Grand_Prix
626,1998,12,Hungarian Grand Prix,1998-08-16,hungaroring,https://en.wikipedia.org/wiki/1998_Hungarian_Grand_Prix
627,1998,13,Belgian Grand Prix,1998-08-30,spa,https://en.wikipedia.org/wiki/1998_Belgian_Grand_Prix
628,1998,14,Italian Grand Prix,1998-09-13,monza,https://en.wikipedia.org/wiki/1998_Italian_Grand_Prix
629,1998,15,Luxembourg Grand Prix,1998-09-27,nurburgring,https://en.wikipedia.org/wiki/1998_Luxembourg_Grand_Prix
630,1998,16,Japanese Grand Prix,1998-11-01,suzuka,https://en.wikipedia.org/wiki/1998_Japanese_Grand_Prix
631,1999,1,Australian Grand Prix,1999-03-07,albert_park,https://en.wikipedia.org/wiki/1999_Australian_Grand_Prix
632,1999,2,Brazilian Grand Prix,1999-04-11,interlagos,https://en.wikipedia.org/wiki/1999_Brazilian_Grand_Prix
633,1999,3,San Marino Grand Prix,1999-05-02,imola,https://en.wikipedia.org/wiki/1999_San_Marino_Grand_Prix
634,1999,4,Monaco Grand Prix,1999-05-16,monaco,https://en.wikipedia.org/wiki/1999_Monaco_Grand_Prix
635,1999,5,Spanish Grand Prix,1999-05-30,catalunya,https://en.wikipedia.org/wiki/1999_Spanish_Grand_Prix
636,1999,6,Canadian Grand Prix,1999-06-13,villeneuve,https://en.wikipedia.org/wiki/1999_Canadian_Grand_Prix
637,1999,7,French Grand Prix,1999-06-27,magny_cours,https://en.wikipedia.org/wiki/1999_French_Grand_Prix
638,1999,8,British Grand Prix,1999-07-11,silverstone,https://en.wikipedia.org/wiki/1999_British_Grand_Prix
639,1999,9,Austrian Grand Prix,1999-07-25,red_bull_ring,https://en.wikipedia.org/wiki/1999_Austrian_Grand_Prix
640,1999,10,German Grand Prix,1999-08-01,hockenheimring,https://en.wikipedia.org/wiki/1999_German_Grand_Prix
641,1999,11,Hungarian Grand Prix,1999-08-15,hungaroring,https://en.wikipedia.org/wiki/1999_Hungarian_Grand_Prix
642,1999,12,Belgian Grand Prix,1999-08-29,spa,https://en.wikipedia.org/wiki/1999_Belgian_Grand_Prix
643,1999,13,Italian Grand Prix,1999-09-12,monza,https://en.wikipedia.org/wiki/1999_Italian_Grand_Prix
644,1999,14,European Grand Prix,1999-09-26,nurburgring,https://en.wikipedia.org/wiki/1999_European_Grand_Prix
645,1999,15,Malaysian Grand Prix,1999-10-17,sepang,https://en.wikipedia.org/wiki/1999_Malaysian_Grand_Prix
646,1999,16,Japanese Grand Prix,1999-10-31,suzuka,https://en.wikipedia.org/wiki/1999_Japanese_Grand_Prix
647,2000,1,Australian Grand Prix,2000-03-12,albert_park,https://en.wikipedia.org/wiki/2000_Australian_Grand_Prix
648,2000,2,Brazilian Grand Prix,2000-03-26,interlagos,https://en.wikipedia.org/wiki/2000_Brazilian_Grand_Prix
649,2000,3,San Marino Grand Prix,2000-04-09,imola,https://en.wikipedia.org/wiki/2000_San_Marino_Grand_Prix
650,2000,4,British Grand Prix,2000-04-23,silverstone,https://en.wikipedia.org/wiki/2000_British_Grand_Prix
651,2000,5,Spanish Grand Prix,2000-05-07,catalunya,https://en.wikipedia.org/wiki/2000_Spanish_Grand_Prix
652,2000,6,European Grand Prix,2000-05-21,nurburgring,https://en.wikipedia.org/wiki/2000_European_Grand_Prix
653,2000,7,Monaco Grand Prix,2000-06-04,monaco,https://en.wikipedia.org/wiki/2000_Monaco_Grand_Prix
654,2000,8,Canadian Grand Prix,2000-06-18,villeneuve,https://en.wikipedia.org/wiki/2000_Canadian_Grand_Prix
655,2000,9,French Grand Prix,2000-07-02,magny_cours,https://en.wikipedia.org/wiki/2000_French_Grand_Prix
656,2000,10,Austrian Grand Prix,2000-07-16,red_bull_ring,https://en.wikipedia.org/wiki/2000_Austrian_Grand_Prix
657,2000,11,German Grand Prix,2000-07-30,hockenheimring,https://en.wikipedia.org/wiki/2000_German_Grand_Prix
658,2000,12,Hungarian Grand Prix,2000-08-13,hungaroring,https://en.wikipedia.org/wiki/2000_Hungarian_Grand_Prix
659,2000,13,Belgian Grand Prix,2000-08-27,spa,https://en.wikipedia.org/wiki/2000_Belgian_Grand_Prix
660,2000,14,Italian Grand Prix,2000-09-10,monza,https://en.wikipedia.org/wiki/2000_Italian_Grand_Prix
661,2000,15,United States Grand Prix,2000-09-24,indianapolis,https://en.wikipedia.org/wiki/2000_United_States_Grand_Prix
662,2000,16,Japanese Grand Prix,2000-10-08,suzuka,https://en.wikipedia.org/wiki/2000_Japanese_Grand_Prix
663,2000,17,Malaysian Grand Prix,2000-10-22,sepang,https://en.wikipedia.org/wiki/2000_Malaysian_Grand_Prix
664,2001,1,Australian Grand Prix,2001-03-04,albert_park,https://en.wikipedia.org/wiki/2001_Australian_Grand_Prix
665,2001,2,Malaysian Grand Prix,2001-03-18,sepang,https://en.wikipedia.org/wiki/2001_Malaysian_Grand_Prix
666,2001,3,Brazilian Grand Prix,2001-04-01,interlagos,https://en.wikipedia.org/wiki/2001_Brazilian_Grand_Prix
667,2001,4,San Marino Grand Prix,2001-04-15,imola,https://en.wikipedia.org/wiki/2001_San_Marino_Grand_Prix
668,2001,5,Spanish Grand Prix,2001-04-29,catalunya,https://en.wikipedia.org/wiki/2001_Spanish_Grand_Prix
669,2001,6,Austrian Grand Prix,2001-05-13,red_bull_ring,https://en.wikipedia.org/wiki/2001_Austrian_Grand_Prix
670,2001,7,Monaco Grand Prix,2001-05-27,monaco,https://en.wikipedia.org/wiki/2001_Monaco_Grand_Prix
671,2001,8,Canadian Grand Prix,2001-06-10,villeneuve,https://en.wikipedia.org/wiki/2001_Canadian_Grand_Prix
672,2001,9,European Grand Prix,2001-06-24,nurburgring,https://en.wikipedia.org/wiki/2001_European_Grand_Prix
673,2001,10,French Grand Prix,2001-07-01,magny_cours,https://en.wikipedia.org/wiki/2001_French_Grand_Prix
674,2001,11,British Grand Prix,2001-07-15,silverstone,https://en.wikipedia.org/wiki/2001_British_Grand_Prix
675,2001,12,German Grand Prix,2001-07-29,hockenheimring,https://en.wikipedia.org/wiki/2001_German_Grand_Prix
676,2001,13,Hungarian Grand Prix,2001-08-19,hungaroring,https://en.wikipedia.org/wiki/2001_Hungarian_Grand_Prix
677,2001,14,Belgian Grand Prix,2001-09-02,spa,https://en.wikipedia.org/wiki/2001_Belgian_Grand_Prix
678,2001,15,Italian Grand Prix,2001-09-16,monza,https://en.wikipedia.org/wiki/2001_Italian_Grand_Prix
679,2001,16,United States Grand Prix,2001-09-30,indianapolis,https://en.wikipedia.org/wiki/2001_United_States_Grand_Prix
680,2001,17,Japanese Grand Prix,2001-10-14,suzuka,https://en.wikipedia.org/wiki/2001_Japanese_Grand_Prix
681,2002,1,Australian Grand Prix,2002-03-03,albert_park,https://en.wikipedia.org/wiki/2002_Australian_Grand_Prix
682,2002,2,Malaysian Grand Prix,2002-03-17,sepang,https://en.wikipedia.org/wiki/2002_Malaysian_Grand_Prix
683,2002,3,Brazilian Grand Prix,2002-03-31,interlagos,https://en.wikipedia.org/wiki/2002_Brazilian_Grand_Prix
684,2002,4,San Marino Grand Prix,2002-04-14,imola,https://en.wikipedia.org/wiki/2002_San_Marino_Grand_Prix
685,2002,5,Spanish Grand Prix,2002-04-28,catalunya,https://en.wikipedia.org/wiki/2002_Spanish_Grand_Prix
686,2002,6,Austrian Grand Prix,2002-05-12,red_bull_ring,https://en.wikipedia.org/wiki/2002_Austrian_Grand_Prix
687,2002,7,Monaco Grand Prix,2002-05-26,monaco,https://en.wikipedia.org/wiki/2002_Monaco_Grand_Prix
688,2002,8,Canadian Grand Prix,2002-06-09,villeneuve,https://en.wikipedia.org/wiki/2002_Canadian_Grand_Prix
689,2002,9,European Grand Prix,2002-06-23,nurburgring,https://en.wikipedia.org/wiki/2002_European_Grand_Prix
690,2002,10,British Grand Prix,2002-07-07,silverstone,https://en.wikipedia.org/wiki/2002_British_Grand_Prix
691,2002,11,French Grand Prix,2002-07-21,magny_cours,https://en.wikipedia.org/wiki/2002_French_Grand_Prix
692,2002,12,German Grand Prix,2002-07-28,hockenheimring,https://en.wikipedia.org/wiki/2002_German_Grand_Prix
693,2002,13,Hungarian Grand Prix,2002-08-18,hungaroring,https://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
694,2002,14,Belgian Grand Prix,2002-09-01,spa,https://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
695,2002,15,Italian Grand Prix,2002-09-15,monza,https://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
696,2002,16,United States Grand Prix,2002-09-29,indianapolis,https://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
697,2002,17,Japanese Grand Prix,2002-10-13,suzuka,https://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
698,2003,1,Australian Grand Prix,2003-03-09,albert_park,https://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
699,2003,2,Malaysian Grand Prix,2003-03-23,sepang,https://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
700,2003,3,Brazilian Grand Prix,2003-04-06,interlagos,https://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
701,2003,4,San Marino Grand Prix,2003-04-20,imola,https://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
702,2003,5,Spanish Grand Prix,2003-05-04,catalunya,https://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
703,2003,6,Austrian Grand Prix,2003-05-18,red_bull_ring,https://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
704,2003,7,Monaco Grand Prix,2003-06-01,monaco,https://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
705,2003,8,Canadian Grand Prix,2003-06-15,villeneuve,https://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
706,2003,9,European Grand Prix,2003-06-29,nurburgring,https://en.wikipedia.org/wiki/2003_European_Grand_Prix
707,2003,10,French Grand Prix,2003-07-06,magny_cours,https://en.wikipedia.org/wiki/2003_French_Grand_Prix
708,2003,11,British Grand Prix,2003-07-20,silverstone,https://en.wikipedia.org/wiki/2003_British_Grand_Prix
709,2003,12,German Grand Prix,2003-08-03,hockenheimring,https://en.wikipedia.org/wiki/2003_German_Grand_Prix
710,2003,13,Hungarian Grand Prix,2003-08-24,hungaroring,https://en.wikipedia.org/wiki/2003_Hungarian_Grand_Prix
711,2003,14,Italian Grand Prix,2003-09-14,monza,https://en.wikipedia.org/wiki/2003_Italian_Grand_Prix
712,2003,15,United States Grand Prix,2003-09-28,indianapolis,https://en.wikipedia.org/wiki/2003_United_States_Grand_Prix
713,2003,16,Japanese Grand Prix,2003-10-12,suzuka,https://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix
714,2004,1,Australian Grand Prix,2004-03-07,albert_park,https://en.wikipedia.org/wiki/2004_Australian_Grand_Prix
715,2004,2,Malaysian Grand Prix,2004-03-21,sepang,https://en.wikipedia.org/wiki/2004_Malaysian_Grand_Prix
716,2004,3,Bahrain Grand Prix,2004-04-04,bahrain,https://en.wikipedia.org/wiki/2004_Bahrain_Grand_Prix
717,2004,4,San Marino Grand Prix,2004-04-25,imola,https://en.wikipedia.org/wiki/2004_San_Marino_Grand_Prix
718,2004,5,Spanish Grand Prix,2004-05-09,catalunya,https://en.wikipedia.org/wiki/2004_Spanish_Grand_Prix
719,2004,6,Monaco Grand Prix,2004-05-23,monaco,https://en.wikipedia.org/wiki/2004_Monaco_Grand_Prix
720,2004,7,European Grand Prix,2004-05-30,nurburgring,https://en.wikipedia.org/wiki/2004_European_Grand_Prix
721,2004,8,Canadian Grand Prix,2004-06-13,villeneuve,https://en.wikipedia.org/wiki/2004_Canadian_Grand_Prix
722,2004,9,United States Grand Prix,2004-06-20,indianapolis,https://en.wikipedia.org/wiki/2004_United_States_Grand_Prix
723,2004,10,French Grand Prix,2004-07-04,magny_cours,https://en.wikipedia.org/wiki/2004_French_Grand_Prix
724,2004,11,British Grand Prix,2004-07-11,silverstone,https://en.wikipedia.org/wiki/2004_British_Grand_Prix
725,2004,12,German Grand Prix,2004-07-25,hockenheimring,https://en.wikipedia.org/wiki/2004_German_Grand_Prix
726,2004,13,Hungarian Grand Prix,2004-08-15,hungaroring,https://en.wikipedia.org/wiki/2004_Hungarian_Grand_Prix
727,2004,14,Belgian Grand Prix,2004-08-29,spa,https://en.wikipedia.org/wiki/2004_Belgian_Grand_Prix
728,2004,15,Italian Grand Prix,2004-09-12,monza,https://en.wikipedia.org/wiki/2004_Italian_Grand_Prix
729,2004,16,Chinese Grand Prix,2004-09-26,shanghai,https://en.wikipedia.org/wiki/2004_Chinese_Grand_Prix
730,2004,17,Japanese Grand Prix,2004-10-10,suzuka,https://en.wikipedia.org/wiki/2004_Japanese_Grand_Prix
731,2004,18,Brazilian Grand Prix,2004-10-24,interlagos,https://en.wikipedia.org/wiki/2004_Brazilian_Grand_Prix
732,2005,1,Australian Grand Prix,2005-03-06,albert_park,https://en.wikipedia.org/wiki/2005_Australian_Grand_Prix
733,2005,2,Malaysian Grand Prix,2005-03-20,sepang,https://en.wikipedia.org/wiki/2005_Malaysian_Grand_Prix
734,2005,3,Bahrain Grand Prix,2005-04-03,bahrain,https://en.wikipedia.org/wiki/2005_Bahrain_Grand_Prix
735,2005,4,San Marino Grand Prix,2005-04-24,imola,https://en.wikipedia.org/wiki/2005_San_Marino_Grand_Prix
736,2005,5,Spanish Grand Prix,2005-05-08,catalunya,https://en.wikipedia.org/wiki/2005_Spanish_Grand_Prix
737,2005,6,Monaco Grand Prix,2005-05-22,monaco,https://en.wikipedia.org/wiki/2005_Monaco_Grand_Prix
738,2005,7,European Grand Prix,2005-05-29,nurburgring,https://en.wikipedia.org/wiki/2005_European_Grand_Prix
739,2005,8,Canadian Grand Prix,2005-06-12,villeneuve,https://en.wikipedia.org/wiki/2005_Canadian_Grand_Prix
740,2005,9,United States Grand Prix,2005-06-19,indianapolis,https://en.wikipedia.org/wiki/2005_United_States_Grand_Prix
741,2005,10,French Grand Prix,2005-07-03,magny_cours,https://en.wikipedia.org/wiki/2005_French_Grand_Prix
742,2005,11,British Grand Prix,2005-07-10,silverstone,https://en.wikipedia.org/wiki/2005_British_Grand_Prix
743,2005,12,German Grand Prix,2005-07-24,hockenheimring,https://en.wikipedia.org/wiki/2005_German_Grand_Prix
744,2005,13,Hungarian Grand Prix,2005-07-31,hungaroring,https://en.wikipedia.org/wiki/2005_Hungarian_Grand_Prix
745,2005,14,Turkish Grand Prix,2005-08-21,istanbul,https://en.wikipedia.org/wiki/2005_Turkish_Grand_Prix
746,2005,15,Italian Grand Prix,2005-09-04,monza,https://en.wikipedia.org/wiki/2005_Italian_Grand_Prix
747,2005,16,Belgian Grand Prix,2005-09-11,spa,https://en.wikipedia.org/wiki/2005_Belgian_Grand_Prix
748,2005,17,Brazilian Grand Prix,2005-09-25,interlagos,https://en.wikipedia.org/wiki/2005_Brazilian_Grand_Prix
749,2005,18,Japanese Grand Prix,2005-10-09,suzuka,https://en.wikipedia.org/wiki/2005_Japanese_Grand_Prix
750,2005,19,Chinese Grand Prix,2005-10-16,shanghai,https://en.wikipedia.org/wiki/2005_Chinese_Grand_Prix
751,2006,1,Bahrain Grand Prix,2006-03-12,bahrain,https://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix
752,2006,2,Malaysian Grand Prix,2006-03-19,sepang,https://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix
753,2006,3,Australian Grand Prix,2006-04-02,albert_park,https://en.wikipedia.org/wiki/2006_Australian_Grand_Prix
754,2006,4,San Marino Grand Prix,2006-04-23,imola,https://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix
755,2006,5,European Grand Prix,2006-05-07,nurburgring,https://en.wikipedia.org/wiki/2006_European_Grand_Prix
756,2006,6,Spanish Grand Prix,2006-05-14,catalunya,https://en.wikipedia.org/wiki/2006_Spanish_Grand_Prix
757,2006,7,Monaco Grand Prix,2006-05-28,monaco,https://en.wikipedia.org/wiki/2006_Monaco_Grand_Prix
758,2006,8,British Grand Prix,2006-06-11,silverstone,https://en.wikipedia.org/wiki/2006_British_Grand_Prix
759,2006,9,Canadian Grand Prix,2006-06-25,villeneuve,https://en.wikipedia.org/wiki/2006_Canadian_Grand_Prix
760,2006,10,United States Grand Prix,2006-07-02,indianapolis,https://en.wikipedia.org/wiki/2006_United_States_Grand_Prix
761,2006,11,French Grand Prix,2006-07-16,magny_cours,https://en.wikipedia.org/wiki/2006_French_Grand_Prix
762,2006,12,German Grand Prix,2006-07-30,hockenheimring,https://en.wikipedia.org/wiki/2006_German_Grand_Prix
763,2006,13,Hungarian Grand Prix,2006-08-06,hungaroring,https://en.wikipedia.org/wiki/2006_Hungarian_Grand_Prix
764,2006,14,Turkish Grand Prix,2006-08-27,istanbul,https://en.wikipedia.org/wiki/2006_Turkish_Grand_Prix
765,2006,15,Italian Grand Prix,2006-09-10,monza,https://en.wikipedia.org/wiki/2006_Italian_Grand_Prix
766,2006,16,Chinese Grand Prix,2006-10-01,shanghai,https://en.wikipedia.org/wiki/2006_Chinese_Grand_Prix
767,2006,17,Japanese Grand Prix,2006-10-08,suzuka,https://en.wikipedia.org/wiki/2006_Japanese_Grand_Prix
768,2006,18,Brazilian Grand Prix,2006-10-22,interlagos,https://en.wikipedia.org/wiki/2006_Brazilian_Grand_Prix
769,2007,1,Australian Grand Prix,2007-03-18,albert_park,https://en.wikipedia.org/wiki/2007_Australian_Grand_Prix
770,2007,2,Malaysian Grand Prix,2007-04-08,sepang,https://en.wikipedia.org/wiki/2007_Malaysian_Grand_Prix
771,2007,3,Bahrain Grand Prix,2007-04-15,bahrain,https://en.wikipedia.org/wiki/2007_Bahrain_Grand_Prix
